# Polynomial: y = 19.1726x^0 + 80.3243x^1 + 87.5079x^2 + 64.3090x^3 + 79.0277x^4 + 52.2716x^5 + 55.6271x^6 + 65.4306x^7 + 26.1558x^8
x,y
1.5274,4189.91888
9.4385,2127924256.44771
9.4041,2068548819.26380
1.7266,8786.95133
9.3801,2027987420.43191
9.2869,1876995291.11015
9.5417,2315093507.93347
2.4311,85093.89346
4.6595,9661565.10503
7.4311,335916060.28858
3.9378,2754301.61377
4.4443,6779699.63249
3.1507,537245.04168
4.6456,9447412.62196
2.2073,43805.18332
3.8514,2337231.11997
1.4923,3662.46476
1.5322,4267.35750
3.3454,830647.01821
2.8601,267762.14026
3.6698,1636597.90435
5.8101,51181477.93766
5.8196,51821103.44143
2.0489,26541.15413
8.0618,628922790.35828
1.6656,7035.06810
4.1600,4140215.17897
7.0942,235230162.74945
6.0444,69145156.20523
1.9338,18126.82055
7.1187,241535560.59969
4.3984,6273422.03806
7.5089,363919899.99734
2.4211,82692.06181
1.6271,6101.26728
4.5375,7918946.24909
4.4548,6900420.44096
4.6195,9056505.68651
3.1397,523812.36238
6.0871,72954541.95182
6.2219,86212830.50941
6.5766,131664739.02473
1.4187,2753.08695
5.0184,16882507.28707
3.5609,1311521.46431
6.9418,199143903.13934
2.4148,81209.92571
1.3365,1993.09020
2.3766,72716.44001
4.7631,11396193.17067
9.0158,1492216748.28428
1.0905,752.44852
3.3295,802292.95945
1.7089,8241.37729
2.6279,146760.95195
3.5562,1298869.51496
9.0712,1564679743.64469
8.1387,676693880.77344
1.2020,1168.90140
7.8685,521635163.06806
1.6233,6015.59744
2.0701,28426.59202
6.4199,109502313.80163
8.3808,848460478.84545
8.3992,862949942.23628
5.1264,19824366.43941
3.8109,2161580.23116
2.6862,171372.61929
7.3760,317241477.48541
5.0951,18928855.13552
6.3861,105175159.97131
3.1722,564376.53061
4.9681,15648162.23180
3.2761,713185.51011
7.3275,301562087.30035
4.4122,6422032.32846
2.5129,107178.59337
6.9712,205701435.11288
4.4558,6912015.24849
6.3341,98810072.13866
7.9778,580137702.95733
3.4287,994054.86692
6.1866,82551860.10427
4.9512,15251565.52844
9.3258,1938775968.06092
3.5567,1300210.35755
7.5838,392788703.86081
2.9549,338233.22570
7.1523,250423255.26363
4.1623,4157280.09883
7.5718,388032972.26617
1.3475,2081.56791
6.8367,177172854.73525
5.8846,56388335.75209
1.7731,10381.26908
1.1168,834.35048
3.7338,1858921.47228
6.8577,181384819.17437
6.1681,80688129.12133
8.5739,1011681204.10508
1.1583,982.92096
6.9840,208614945.45800
4.3095,5386226.22474
8.6061,1041414690.32229
2.9447,329939.50199
2.1804,40307.70107
1.7893,10995.88091
2.9245,314041.15391
3.7222,1816764.29065
9.6222,2470939224.61391
5.0673,18163384.11413
3.9246,2686643.42885
3.2870,730632.51743
4.9900,16175509.18653
5.2437,23519094.51253
4.3455,5731276.34824
7.0230,217715890.70035
7.8745,524707182.35597
2.7523,203620.61714
8.4541,907476931.83284
6.5505,127721556.39202
1.0536,651.51317
2.6750,166380.09953
2.4199,82407.91672
4.9436,15076102.33944
9.1121,1620134395.37622
8.4952,942114637.23372
2.9515,335448.49863
1.6160,5854.13536
8.6924,1124907342.58912
2.8147,238854.98632
9.6579,2542940704.75692
7.1518,250288928.99101
5.9861,64225629.68158
8.6365,1070184912.38531
5.8178,51699376.84062
8.9472,1406569608.52631
9.8200,2893475612.39635
5.0199,16920589.31638
4.8262,12581347.67822
1.1444,930.33547
8.8378,1278869549.04483
3.5258,1219590.71008
4.3214,5498213.42165
7.5943,396991726.40248
3.8187,2194479.58614
1.2887,1649.40009
8.5400,981183163.43501
1.2474,1399.93434
9.6053,2437481140.60594
3.7188,1804567.84871
1.2855,1628.59274
9.5150,2265338440.97065
4.6140,8975962.19962
5.5597,36630550.10741
8.4142,874921732.86862
3.7557,1940855.15080
8.9733,1438634379.70767
1.1531,962.90008
3.8458,2312221.80075
6.5099,121793036.15443
9.0979,1600689434.60355
6.4788,117416027.59058
4.9961,16325138.29896
5.7881,49726701.97800
5.7676,48403821.76324
1.1670,1017.37647
6.2899,93667452.21209
6.9022,190600793.58404
8.7144,1147106002.11865
2.2564,50891.84890
9.8832,3041184838.18776
5.5537,36331815.45717
8.5528,992602756.86891
7.1801,257991779.35269
3.4324,1001925.14678
5.5897,38156706.05485
5.6046,38935170.08006
6.0193,66988143.22301
3.0729,448396.54479
1.2370,1343.26521
8.3637,835186031.03533
2.7251,189754.97607
6.3214,97307744.17331
7.6785,432144046.37725
3.1957,595402.29693
3.0370,411953.24619
6.0288,67797512.60000
6.6133,137389454.37921
8.7372,1170515419.93216
5.8098,51161392.29906
7.7549,466366596.36591
2.0143,23703.58182
2.5762,127603.08468
7.0549,225416412.23419
4.6170,9019816.88929
6.1043,74540129.97212
1.4436,3033.58328
8.9920,1461999523.80591
7.1489,249511079.22061
4.5891,8619115.68845
7.0932,234975888.64497
6.8151,172930084.92911
6.0571,70259529.72634
4.2430,4796434.07550
3.1408,525142.21363
7.0443,222831597.85747
4.3908,6192872.08382
9.1080,1614498897.14908
6.9696,205339761.98856
5.4223,30302508.81980
8.5107,955474751.70221
4.2220,4622339.40894
4.0964,3692002.99742
3.1006,478423.33268
6.2952,94271473.56878
6.0978,73937415.75822
8.3259,806485540.53811
5.7278,45923186.78684
9.0584,1547669477.98890
5.5616,36725596.54604
2.2607,51558.52163
3.2089,613478.60222
3.9346,2737763.97045
9.3655,2003654507.78120
1.6975,7906.61261
8.4407,896427373.73460
6.4244,110090004.23899
3.2841,725954.44506
1.0128,556.47246
5.2867,25017143.83240
1.9902,21891.18442
3.4956,1145069.68915
9.1529,1677159253.71056
6.2110,85067522.42768
8.6623,1095144867.47827
5.6013,38761570.51433
2.7039,179532.27742
2.6725,165283.37977
9.4194,2094775620.58889
1.3873,2434.59041
2.4599,92360.01198
3.4098,954693.08580
2.3801,73460.43660
9.3098,1913152806.60283
8.9372,1394450987.26677
3.8390,2282168.97960
1.2431,1376.22017
4.9146,14422702.26831
1.3019,1738.03083
1.3856,2418.39688
1.5168,4023.55110
3.1041,482340.33067
5.8199,51841415.57703
8.2432,746685053.11581
7.7403,459649269.93146
5.5760,37452993.98537
9.8832,3041184838.18776
5.5751,37407165.02633
7.7449,461756492.78930
4.8663,13389385.39051
5.0296,17168673.88666
6.7807,166356526.04915
7.7756,476037659.60145
6.3581,101704623.79854
1.1830,1083.99854
3.6485,1567968.08594
4.5087,7550241.92620
6.2435,88522363.63108
6.9472,200334446.38918
3.0707,446084.39389
4.8766,13604129.06592
9.1846,1722670025.34333
3.8465,2315335.07958
3.7485,1913575.50200
4.2845,5157447.10629
5.0342,17287431.25720
1.0071,544.43130
8.4972,943829285.42364
1.2192,1251.54685
4.9547,15332970.44155
3.0731,448607.26186
8.9579,1419638490.16030
1.4894,3621.80344
8.5728,1010678724.11179
8.5537,993410054.79752
8.4314,888828023.95454
5.4021,29458033.22661
1.9813,21254.01038
2.0142,23695.79139
4.6904,10152922.06582
1.5487,4543.89200
7.9745,578290738.85375
7.0872,233455288.72504
7.2885,289450086.28106
2.9133,305520.10097
1.0357,607.82921
1.6335,6248.10708
5.3196,26219083.82186
6.5602,129174791.46630
4.7202,10647376.75464
8.6699,1102593858.96859
7.4132,329746613.48651
2.9400,326178.49648
2.3351,64390.48896
9.8567,2978465662.76437
3.4675,1079350.31996
4.4508,6854211.39253
2.4425,87907.17583
8.0245,606834021.73712
8.1236,667070829.81514
7.0668,228349459.15790
8.4510,904910151.09502
4.5872,8592403.98998
4.7333,10871325.75678
9.4601,2165963926.62082
3.5916,1396855.45978
9.4604,2166496417.05633
9.7970,2841300520.24022
7.3302,302416784.32619
7.6364,414241719.51894
9.7436,2723326004.69336
8.7197,1152510800.84324
4.4401,6731931.77765
5.3886,28905207.50628
6.4917,119214570.09069
4.8841,13762387.37630
7.3115,296540456.32634
8.7187,1151489325.43117
5.6160,39540125.27152
1.4289,2864.86132
1.7049,8122.46412
9.6493,2525430057.46652
8.8614,1305523877.63105
5.1291,19903324.37915
4.4127,6427474.15091
8.6126,1047508672.55478
8.3504,824987450.89481
7.0092,214456620.98928
8.7145,1147207773.81318
3.2361,652253.69633
7.3611,312350327.06311
9.5132,2262018092.49433
1.4532,3148.82504
4.6343,9276392.43507
1.4647,3292.34577
2.3177,61159.25723
6.2203,86043871.48483
9.5416,2314905390.06705
3.3064,762613.89528
3.7312,1849398.59653
4.1366,3970055.86173
2.7370,195715.23729
9.0410,1524805722.61704
5.7465,47074491.75114
1.5404,4402.75693
9.0691,1561877830.54808
3.1256,507026.31641
3.3932,921256.75935
5.0012,16451166.74765
4.8381,12816558.77319
4.4845,7252142.90095
9.6746,2577247606.98841
8.3232,804468940.07200
2.0714,28546.01599
5.2934,25257926.25938
9.0665,1558414878.47078
3.6965,1726338.23371
4.9164,14462523.90840
7.5224,368981642.76824
4.0962,3690663.46868
4.5422,7980589.63541
2.3205,61669.30082
2.8638,270248.33855
2.7325,193442.22906
2.4614,92753.06443
2.5347,113859.76219
9.3289,1943775028.92378
4.8841,13762387.37630
6.0763,71974096.90219
3.3057,761438.89998
5.7042,44505431.61109
4.5209,7704551.33681
3.8145,2176710.41677
2.0295,24914.79371
5.9373,60346099.21386
3.8208,2203411.76455
9.5735,2375597798.49949
7.2981,292391298.01756
1.5194,4063.77476
9.9660,3244662121.91017
7.4403,339126065.91596
8.5585,997725354.00618
9.9167,3122123038.78114
8.7349,1168135140.24711
7.6373,414617532.04704
4.4540,6891156.86451
7.4846,354961718.09106
1.2960,1697.85143
4.7895,11879577.78756
4.6199,9062388.00585
9.1161,1625649021.82569
4.4973,7408504.49782
3.9810,2986287.08236
5.9927,64766721.38408
7.8795,527279279.23658
5.6106,39252549.77997
9.3641,2001334693.96006
8.0768,638002069.50047
2.4055,79065.01891
8.7543,1188345752.09858
1.7112,8310.47267
4.4165,6468964.16986
2.6904,173278.60813
8.0049,595501482.35280
4.1546,4100390.71570
7.4596,345947440.03700
1.0241,581.20401
5.4402,31068463.13185
5.2590,24042862.30939
2.3503,67336.22349
9.4019,2064801372.25040
4.6719,9856183.09242
2.6813,169172.36090
7.2516,278384384.74410
7.7857,480819758.96131
6.1548,79371111.41255
2.0237,24446.22389
5.5517,36232712.25622
5.3458,27212108.32870
8.6605,1093387095.86997
6.8682,183523466.53833
2.7842,221013.94691
1.7985,11359.48424
6.0584,70374481.31890
4.9874,16112098.70396
4.2580,4924278.97320
9.0802,1576737819.01083
7.9792,580922821.51079
3.0023,379230.16997
5.0620,18020566.34897
6.1531,79204134.48950
4.7875,11842339.45990
6.5845,132879081.21061
3.8536,2347120.89851
8.6281,1062166553.07320
1.6756,7298.27598
1.1203,845.93149
6.9759,206767075.74536
2.6631,161216.57526
4.0949,3681966.90792
5.3029,25602811.03899
2.6009,136460.96743
9.3965,2055628266.53776
2.2200,45548.40048
8.6823,1114842671.13436
6.6560,144323238.29090
3.8669,2407694.17373
6.0191,66971195.15926
4.1592,4134293.95858
7.4632,347233019.89576
1.1380,907.10552
8.1591,689887355.20361
5.9684,62794004.19353
7.2176,268517858.77109
4.6178,9031543.11650
1.1621,997.82113
9.5282,2289818244.46892
3.5550,1295656.44109
9.1292,1643824568.89818
9.0592,1548727858.97738
3.3694,875112.15444
9.2099,1759764184.05210
6.9028,190727802.06793
6.5793,132078670.38076
5.6504,41415767.27578
6.7146,154336600.18881
1.6561,6793.14134
9.7368,2708615149.34862
1.6957,7854.91004
6.5397,126120372.67283
4.3855,6137236.65244
5.9177,58846640.59472
9.9700,3254786487.67601
6.2032,84256139.09982
4.0139,3174275.94862
4.5745,8415711.77372
8.0197,604041401.45904
6.7981,169653660.77239
4.5810,8505743.08983
4.7612,11362078.35741
1.5102,3923.11740
3.7972,2104841.19041
6.3458,100212030.33548
7.0472,223536173.61780
3.8982,2555683.62559
9.2080,1756954388.45073
4.7676,11477349.42585
8.4282,886226260.72309
8.5154,959558499.69928
1.3837,2400.42085
1.5020,3801.61744
1.3629,2211.86436
1.5800,5115.00505
1.1761,1054.73881
9.0830,1580505764.85099
4.2237,4636223.82958
9.7125,2656612061.38207
5.7797,49180866.22426
4.2546,4895042.10979
2.0798,29328.56179
8.2226,732407268.29497
4.6995,10301734.69698
4.5741,8410198.74919
9.5567,2343463125.70660
8.7109,1143548965.90712
7.3156,297820225.11305
1.7308,8921.16964
9.4474,2143526602.66237
5.2185,22678174.34561
4.0112,3158467.03200
5.4186,30146261.19091
5.2833,24895726.11307
2.3539,68051.16727
7.8031,489156868.36106
4.2394,4766187.56858
5.2413,23437847.85893
2.5136,107387.61523
9.5210,2276437088.64729
3.7314,1850129.60359
6.0222,67234312.31139
3.8406,2289209.24902
8.4645,916134664.07566
9.6761,2580348792.21130
9.1374,1655291890.74956
3.4185,972638.69197
2.8366,252436.32099
5.1518,20578118.63280
6.9519,201375724.69577
7.6514,420544336.34723
7.7336,456595107.97497
5.9717,63058779.10890
1.3563,2155.08363
9.5172,2269402435.28385
5.2219,22790072.87089
3.5244,1216044.31265
6.1246,76450228.19781
1.1556,972.47274
7.8422,508354376.00058
5.1282,19876974.53125
6.7819,166582100.56168
4.8124,12313322.30375
7.8263,500469635.63399
3.1436,528540.68781
3.7999,2115918.85639
9.9180,3125301548.70727
5.0939,18895239.24851
6.9428,199363905.83809
9.2432,1809651961.68267
3.6007,1423068.04082
9.4911,2221597311.99683
4.4993,7433200.81458
6.0743,71793804.10389
6.0874,72981942.55871
9.5030,2243283094.13596
5.4573,31815959.00560
8.2668,763340935.55589
5.7624,48073200.55652
5.0085,16633042.45963
3.5506,1283934.74977
1.6865,7595.46494
7.5846,393107558.10972
1.8883,15526.54460
7.6775,431711090.01595
5.7902,49863986.52591
6.5208,123360536.48225
7.7079,445043941.43033
5.9990,65286935.52684
7.9608,570677941.41812
8.5757,1013323502.66418
6.8299,175827451.31194
8.5117,956342358.36067
7.9212,549163866.44596
8.3818,849242443.45313
5.7493,47249036.01655
1.4577,3204.26410
4.0005,3096493.35746
7.5413,376171542.12671
6.9749,206539940.01577
9.0115,1486717234.98918
2.6454,153797.90725
9.5010,2239625528.87316
9.2231,1779393647.14188
4.7151,10561289.31956
8.8337,1274287802.44730
2.5288,112016.17601
5.3545,27549055.27795
5.8771,55843977.62570
7.1987,263166678.88631
9.2250,1782234813.59658
3.6006,1422777.66212
2.8177,240676.53483
7.9094,542891931.78560
1.2236,1273.61733
3.5646,1321557.43974
6.1707,80947814.07834
9.1669,1697127247.53480
8.4954,942285979.31311
1.4795,3486.17916
2.7526,203778.39758
9.0416,1525589180.12201
3.5008,1157608.84322
2.4878,99917.41062
2.6470,154455.90320
3.0052,381874.53207
8.0249,607067249.19626
6.5473,127245287.50654
9.3586,1992243874.67390
3.5415,1259986.95776
8.7202,1153021835.80343
1.0396,617.07264
8.4315,888909436.62967
8.8385,1279653237.30766
2.5026,104144.31071
3.2222,632177.71609
5.3104,25877993.42064
4.7817,11734925.68363
6.7381,158519827.89264
6.4024,107242866.75954
6.9375,198200310.49249
1.6355,6294.65990
6.2704,91474162.24308
4.3437,5713574.98461
1.7411,9258.29719
9.9663,3245420492.35370
5.4382,30982049.09239
6.0437,69084186.44234
8.1376,675988784.90117
3.9239,2683096.53574
9.2080,1756954388.45073
6.7399,158844297.44285
1.3709,2282.63023
1.9259,17648.94976
9.6544,2535801501.26247
5.6955,43992534.50715
7.7169,449059657.73670
3.2606,689005.87747
7.7402,459603554.34565
1.7038,8090.03986
3.9647,2896819.35720
7.5696,387166575.32622
8.9750,1440744896.04885
2.1271,34104.15188
6.4030,107319652.67575
4.0771,3564684.18357
1.0859,739.01146
7.8726,523732668.05333
8.1966,714728172.80491
2.7976,228702.20332
6.2603,90355921.43613
8.2959,784325378.09896
7.5906,395506193.03782
1.2008,1163.34517
3.5224,1210993.72720
5.8482,53789147.17405
7.7536,465765014.63720
9.2346,1796650960.99695
9.0895,1589283170.27739
2.7385,196478.12211
7.0522,224755538.32160
8.5559,995385868.77904
3.3246,793727.97688
6.5205,123317159.15929
8.5969,1032842392.29063
1.2681,1519.90644
3.9684,2916919.15925
2.8878,286874.42171
2.9585,341203.91243
2.9567,339715.71184
2.7540,204516.13223
8.4404,896181348.94448
8.5565,995925323.52938
4.6602,9672461.28291
6.7991,169844876.66197
3.6640,1617653.87645
9.8432,2946951755.83259
1.1585,983.69946
5.7461,47049602.98346
4.8628,13317092.98653
5.1340,20047321.83961
8.4327,889886897.78769
7.5697,387205920.25154
1.4862,3577.42995
9.6448,2516309625.40846
7.2063,265307151.03527
1.5259,4165.99067
9.9442,3189967156.71202
9.2501,1820142438.46521
6.3451,100127665.59220
9.8015,2851443417.13718
3.2507,673941.67120
7.8886,531988817.83670
4.4386,6714943.41529
9.9397,3178777911.17757
6.1654,80419228.25173
8.7261,1159067038.65800
4.9482,15182091.32142
4.4603,6964403.32497
7.8573,515942811.49188
2.5693,125221.20959
4.2070,4501399.98764
9.3205,1930255240.05935
4.5210,7705827.49506
5.5758,37442805.52739
9.3549,1986148580.54857
6.0599,70507322.27238
6.3213,97295994.59166
6.5551,128408925.79551
5.0020,16471013.00546
3.5113,1183296.09906
2.0174,23946.22778
3.3494,837917.12895
7.6667,427059290.28731
7.4973,359619192.06181
7.5141,365862366.95004
1.5099,3918.60868
8.1027,653949150.49965
6.2496,89184318.58556
7.3469,307750501.58029
9.5643,2357952815.39369
7.2749,285327695.69868
5.5715,37224339.66380
1.1350,896.42337
1.5708,4940.55517
1.8931,15784.00061
3.1970,597161.51759
5.3344,26776055.36681
5.8332,52748952.11244
6.2912,93815294.02370
1.8331,12826.88967
1.3872,2433.63497
6.3927,106008148.57903
6.2369,87810996.76596
7.3556,310561616.28949
5.1390,20195197.36987
4.1600,4140215.17897
4.6777,9948386.46241
5.4596,31917690.74158
7.9934,588938858.78067
4.2466,4826848.61425
5.5603,36660541.48447
1.6573,6823.27180
7.4179,331356846.71514
2.3717,71686.07009
2.2296,46906.81367
3.9967,3074741.91353
1.9586,19703.65152
4.8207,12473919.94298
7.2733,284846102.90769
2.3173,61086.70045
8.5613,1000250178.80521
8.8133,1251703671.03308
9.4238,2102371629.77600
2.8731,276587.40976
3.7921,2084055.37374
1.4582,3210.48082
7.4473,341586410.69154
2.9972,374618.79130
5.5833,37826537.38709
5.7806,49239096.68500
1.7525,9644.96913
5.5163,34517314.26732
5.9320,59937371.42569
4.3253,5535356.20923
1.2083,1198.51436
7.3369,304546861.78544
7.6330,412824671.85764
3.5709,1338800.80962
7.5374,374677956.27976
4.3213,5497263.92047
5.8657,55025361.48561
6.1248,76469257.98909
8.9958,1466787900.31310
7.3378,304833989.39557
5.9165,58755905.93207
2.5814,129424.48102
2.5396,115411.21249
7.6860,435403347.76415
5.6003,38709098.52113
6.4802,117610062.55700
4.8068,12205992.83415
6.8802,185994625.99433
8.9830,1450713151.42483
7.2310,272369270.14372
1.0572,660.69691
4.2071,4502196.97930
2.2263,46435.84668
5.0674,18166088.28594
4.5361,7900665.18562
5.2692,24397687.50783
2.6928,174376.11945
8.4787,928072468.56633
9.5844,2396652704.62539
1.2598,1470.62200
9.5073,2251164561.90144
2.9065,300446.48939
2.2366,47919.93242
8.1160,662272900.99812
1.9336,18114.58014
8.1389,676822149.13771
5.9106,58311572.45850
8.9770,1443231324.40782
5.7221,45577191.41868
7.6635,425689429.66277
6.5233,123722533.75212
8.3818,849242443.45313
1.5374,4352.76083
2.7802,218763.53299
4.7094,10465795.79890
9.5047,2246396132.74416
9.3252,1937809708.32459
3.0888,465422.70829
